0.83800;-0.00159;-0.98572;0.33057;-12.20703;8.85010;2.07520
0.84900;0.00269;-0.98560;0.33081;-10.68115;5.24902;1.89209
0.86000;0.00439;-0.98511;0.32996;-9.21631;2.80762;1.58691
0.87000;0.00183;-0.98413;0.32642;-6.40869;2.38037;1.46484
0.88100;-0.00195;-0.98291;0.31995;-5.00488;2.25830;1.64795
0.89100;-0.00610;-0.98145;0.31396;-3.54004;1.15967;1.58691
0.90200;-0.01123;-0.97766;0.31226;-2.25830;-0.67139;0.97656
0.91300;-0.01624;-0.97290;0.31116;-1.09863;-2.80762;0.42725
0.92300;-0.02039;-0.96924;0.30835;0.00000;-4.82178;0.18311
0.93400;-0.02222;-0.96741;0.30347;0.91553;-6.34766;0.42725
0.94400;-0.02100;-0.96851;0.29749;1.46484;-7.56836;0.73242
0.95500;-0.01697;-0.97815;0.29102;1.64795;-8.66699;0.85449
0.96600;-0.01697;-0.97900;0.29102;1.83105;-9.94873;0.67139
0.97600;-0.01697;-0.97485;0.29150;2.38037;-11.71875;0.18311
0.98700;-0.01538;-0.96875;0.29114;3.17383;-13.85498;-0.48828
0.99700;-0.01428;-0.96448;0.29028;3.66211;-15.74707;-0.97656
1.00800;-0.01453;-0.96375;0.28845;3.90625;-16.72363;-1.03760
1.01900;-0.01599;-0.96692;0.28528;4.21143;-16.96777;-0.48828
1.02900;-0.01746;-0.97314;0.28235;5.43213;-18.49365;0.54932
1.04000;-0.01782;-0.97937;0.28040;6.04248;-21.24023;0.30518
1.05100;-0.01562;-0.98108;0.27930;6.53076;-24.71924;-0.12207
1.06100;-0.00952;-0.97876;0.27917;6.89697;-27.09961;-0.30518
1.07200;-0.00159;-0.97449;0.28174;7.08008;-27.52685;0.00000
1.08200;0.00500;-0.97144;0.28625;6.89697;-26.73340;0.61035
1.09300;0.01086;-0.97449;0.29297;6.34766;-26.61133;0.97656
1.10400;0.01819;-0.98291;0.30322;5.92041;-28.50342;0.91553
1.11400;0.04395;-1.00769;0.32202;5.98144;-31.67724;0.30518
1.12500;0.06140;-1.02039;0.32996;6.83594;-34.97314;-0.61035
1.13500;0.08057;-1.02661;0.33826;8.66699;-37.04834;-1.64795
1.14600;0.09790;-1.02698;0.34460;11.53564;-37.17041;-2.74658
1.15700;0.10864;-1.02417;0.34412;14.77051;-35.27832;-3.78418
1.16700;0.11096;-1.01819;0.33667;17.94434;-32.47070;-4.82178
1.17800;0.10461;-1.01099;0.32947;20.50781;-30.09033;-6.34766
1.18900;0.09204;-1.00757;0.32581;22.46094;-28.62549;-10.55908
1.19900;0.07861;-1.00964;0.32703;22.46094;-29.60205;-11.71875
1.21000;0.06970;-1.01257;0.33179;22.82715;-31.55517;-11.96289
1.22000;0.06848;-1.01306;0.33374;23.62060;-33.69141;-11.71875
1.23100;0.07422;-1.00977;0.32910;24.53613;-35.82764;-11.71875
1.24200;0.08069;-1.00195;0.32031;24.78027;-37.96387;-12.51221
1.25200;0.08521;-0.99500;0.31201;24.23096;-40.34423;-14.09912
1.26300;0.08557;-0.99341;0.30835;23.55957;-42.78564;-16.23535
1.27300;0.07385;-1.00134;0.30603;23.19336;-44.98291;-18.12744
1.28400;0.06714;-1.00500;0.30615;23.43750;-46.56982;-19.04297
1.29500;0.06372;-1.00232;0.30615;24.35303;-47.18017;-18.79883
1.30500;0.06396;-0.99353;0.30261;25.26855;-47.18017;-17.94434
1.31600;0.06494;-0.98401;0.29346;25.39062;-47.36328;-17.21191
1.32700;0.06470;-0.97913;0.28113;24.41406;-48.64502;-17.21191
1.33700;0.06262;-0.98035;0.27112;23.13232;-50.96435;-17.88330
1.34800;0.05994;-0.98279;0.26648;22.39990;-57.06787;-19.10400
1.35800;0.05908;-0.98401;0.26465;23.13232;-58.83789;-19.22607
1.36900;0.05872;-0.98523;0.26318;23.86474;-59.57031;-18.98193
1.38000;0.05945;-0.98572;0.26270;23.98681;-59.50927;-18.31055
1.39000;0.06152;-0.98560;0.26257;23.43750;-59.26513;-17.45605
1.40100;0.06360;-0.98779;0.26172;22.64404;-59.81445;-16.96777
1.41200;0.06738;-0.99084;0.26379;21.97265;-60.60791;-17.08984
1.42200;0.07092;-0.99377;0.26782;21.66748;-60.60791;-17.82227
1.43300;0.05750;-1.00354;0.27051;21.97265;-60.11963;-18.98193
1.44400;0.03821;-1.00757;0.27441;22.82715;-60.79101;-20.32471
1.45400;0.01819;-1.00671;0.28308;23.92578;-63.65966;-21.60644
1.46500;0.00500;-1.00000;0.29285;24.23096;-68.48145;-22.27783
1.47500;0.00720;-0.99500;0.29785;23.13232;-74.70703;-22.39990
1.48600;0.02502;-0.99817;0.29761;21.36230;-80.93261;-22.52197
1.49700;0.04614;-1.00769;0.29602;20.44678;-84.65575;-22.52197
1.50700;0.06116;-1.02124;0.30054;24.78027;-82.76366;-20.01953
1.51800;0.06946;-1.03735;0.32104;29.60205;-81.17675;-19.47021
1.52800;0.07666;-1.05591;0.35352;35.27832;-80.74950;-20.93506
1.53900;0.08337;-1.07263;0.38306;41.07666;-80.81054;-24.41406
1.55000;0.09131;-1.08020;0.39966;45.65429;-80.81054;-28.93066
1.56000;0.10608;-1.07349;0.40393;47.54638;-80.32226;-33.38623
1.57100;0.12549;-1.06091;0.40271;47.48535;-78.61328;-37.41455
1.58200;0.13867;-1.05908;0.40259;48.64502;-75.56152;-40.64941
1.59200;0.14929;-1.08972;0.40723;54.32129;-71.77734;-42.84668
1.60300;0.15369;-1.08093;0.39026;65.00244;-66.28418;-43.88427
1.61300;0.15259;-1.04016;0.35645;77.45361;-57.98339;-43.02978
1.62400;0.14563;-0.97949;0.31470;87.09716;-48.64502;-40.46630
1.63500;0.13745;-0.91638;0.27502;91.18652;-41.68701;-37.29248
1.64500;0.12988;-0.86108;0.24548;89.11132;-39.73389;-35.33936
1.65600;0.12537;-0.81738;0.22778;82.09228;-43.15185;-35.82764
1.66600;0.12708;-0.79126;0.22241;61.58447;-56.82373;-39.85596
1.67700;0.13757;-0.78784;0.22742;53.77197;-59.38720;-39.55078
1.68800;0.15295;-0.79883;0.23291;50.35400;-55.17578;-36.43799
1.69800;0.16443;-0.80457;0.23560;51.20849;-45.41015;-30.94482
1.70900;0.16638;-0.79468;0.23706;53.77197;-33.69141;-24.47510
1.72000;0.16016;-0.77222;0.23230;55.48095;-23.80371;-18.37158
1.73000;0.15088;-0.73865;0.22009;54.13818;-18.43262;-13.54980
1.74100;0.14490;-0.70068;0.20410;48.82812;-18.61572;-10.43701
1.75200;0.15100;-0.66492;0.17847;40.10010;-23.13232;-8.78906
1.76200;0.16113;-0.66870;0.17590;29.96826;-29.35791;-7.87353
1.78300;0.17981;-0.68433;0.17932;12.45117;-36.98730;-4.08936
1.79400;0.18835;-0.68774;0.18030;6.22559;-36.86523;-0.67139
1.80500;0.20239;-0.68518;0.18030;1.15967;-35.03418;2.68555
1.81500;0.22278;-0.68567;0.17627;-3.47900;-31.61621;5.73730
1.82600;0.25427;-0.69446;0.17236;-13.18359;-17.15088;11.47461
1.83700;0.28870;-0.71021;0.17249;-17.57812;-5.67627;12.87842
1.84700;0.31165;-0.73022;0.17749;-20.81299;5.73730;12.14600
1.85800;0.32202;-0.74963;0.18372;-23.01025;14.46533;9.88770
1.86800;0.31921;-0.76611;0.18445;-24.84131;20.44678;7.32422
1.87900;0.29602;-0.77820;0.18262;-26.73340;23.43750;6.46973
1.89000;0.25378;-0.78296;0.18860;-28.56445;24.04785;9.09424
1.90000;0.20984;-0.78577;0.20996;-29.90722;24.65820;15.31982
1.91100;0.18298;-0.79285;0.27075;-30.51758;26.42822;22.94922
1.92100;0.20032;-0.79980;0.28796;-30.94482;28.38135;28.50342
1.94300;0.22266;-0.82874;0.32117;-33.20312;32.04346;29.90722
1.95300;0.21692;-0.84583;0.33813;-34.85107;33.50830;29.05273
1.96400;0.20374;-0.85950;0.35229;-36.37695;34.79004;29.47998
1.97500;0.18799;-0.87219;0.36377;-37.53662;35.33936;31.12793
1.98500;0.17493;-0.88257;0.37463;-39.85596;29.84619;34.72900
1.99600;0.16687;-0.88782;0.38440;-41.44287;24.29199;35.70557
2.00600;0.16370;-0.89380;0.39185;-43.02978;18.37158;36.49902
2.02800;0.17200;-0.92004;0.41272;-43.51806;8.72803;38.20801
2.03800;0.18188;-0.92908;0.41553;-42.72461;6.65283;39.24561
2.04900;0.18970;-0.93433;0.40625;-41.74804;5.85937;40.40527
2.06000;0.20117;-0.93054;0.37549;-40.71045;5.67627;41.68701
2.07000;0.20251;-0.92493;0.35535;-39.79492;6.04248;43.02978
2.08100;0.20203;-0.92151;0.33362;-39.61182;6.34766;44.06738
2.09100;0.20203;-0.92224;0.31885;-40.10010;5.79834;44.49463
2.10200;0.20251;-0.92517;0.31128;-40.95459;4.21143;44.18945
2.11300;0.20276;-0.92383;0.30286;-41.56494;2.44141;43.51806
